country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,faixa_gdp,faixa_renovavel
Japan,1985,JPN,121119024.0,2950873743360.0,,,,,,,,,,4.367,34.846,6876.1,832.826,820.136,99.334,-1.622,-1.757,880.155,106.603,14.783,18.586,,671.953,14.996,0.781,34.723,36996.742,1.519,-1.893,-72.205,3395.318,411.238,30904.619,3743.137,61.2,83.533,7.117,26.617,400.598,1057.168,128.043,3307.471,5.333,1.292,210.649,25.514,19.055,8.94,,15.718,33.287,245.058,684.236,82.874,2023.279,12.333,5.469,17.042,106.929,737.872,2106.618,255.151,6092.124,37.972,16.467,,,18.854,71.829,452.805,1317.53,159.578,3738.512,23.748,10.105,-5.057,-133.668,2509.713,1518.013,183.86,20721.049,35.754,1.88,58.92,7.136,27.362,56.008,40.01,12.699,,4.79,1.813,104.851,,330.333,1.89,,0.893,5547.873,4481.009,14.137,35.1,285.067,789.087,95.573,2353.612,14.223,6.362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Japan,1986,JPN,121710304.0,3036325871616.0,,,,,,,,,,-4.773,-39.751,6516.093,793.076,811.552,98.774,-2.259,-2.408,856.094,104.195,14.604,17.674,,676.363,15.073,0.139,6.227,36868.168,1.478,-0.205,-7.685,3372.376,410.453,30691.342,3735.453,60.685,83.246,1.752,7.02,407.618,1074.975,130.836,3349.084,-6.329,-1.615,196.358,23.899,19.344,9.084,,-2.483,-6.085,238.972,664.003,80.816,1963.449,11.949,5.326,1.896,13.911,751.783,2136.13,259.989,6176.825,38.439,16.754,,,3.629,16.434,469.239,1358.716,165.37,3855.376,24.45,10.457,0.998,25.046,2534.759,1485.849,180.843,20826.164,17.039,1.216,68.624,8.352,26.738,56.488,43.572,13.803,,8.692,3.563,113.412,,357.999,2.041,,0.971,5557.155,4487.236,-0.998,-2.523,282.544,777.415,94.619,2321.448,13.989,6.297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Japan,1987,JPN,122268888.0,3162653589504.0,,,,,,,,,,2.049,16.251,6619.234,809.326,877.845,107.333,-18.488,-19.264,694.627,84.931,14.926,17.681,,719.085,15.709,2.011,90.238,37437.762,1.447,1.044,38.98,3550.9,434.165,30869.938,3774.433,60.377,82.457,2.558,10.427,418.045,1104.437,135.038,3419.066,4.054,0.969,203.386,24.868,18.779,9.133,,-7.46,-17.828,221.144,611.66,74.787,1808.672,10.4,4.831,6.999,51.257,803.04,2275.186,278.184,6567.821,38.686,17.543,,,14.051,65.93,535.169,1542.543,188.605,4376.988,26.228,11.691,0.485,12.302,2547.061,1568.617,191.793,20831.637,-6.471,-0.54,63.891,7.812,26.672,55.643,46.726,14.792,,7.166,3.154,120.983,,382.16,2.057,,1.021,5881.178,4577.474,-5.326,-14.673,267.871,732.643,89.579,2190.833,12.457,5.852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Japan,1988,JPN,122798304.0,3358737825792.0,,,,,,,,,,8.086,65.445,7123.647,874.772,913.675,112.198,-13.946,-11.845,595.175,73.087,14.886,17.97,,753.728,15.483,6.347,290.512,39642.121,1.449,7.487,282.577,3804.446,467.18,33038.0,4057.01,61.983,83.341,6.063,25.345,443.39,1155.821,141.933,3610.718,-3.896,-0.969,194.619,23.899,18.831,9.108,,20.731,45.845,266.99,735.279,90.291,2174.212,11.979,5.485,0.715,7.935,810.975,2281.583,280.174,6604.123,37.172,16.659,,,-7.798,-41.734,493.435,1416.118,173.897,4018.257,23.072,10.136,7.53,191.787,2738.848,1734.949,213.049,22303.633,-0.336,-0.026,63.401,7.786,28.266,56.262,50.55,15.987,,8.072,3.824,130.185,,411.655,2.121,,1.038,6137.935,4867.985,18.641,49.669,317.54,865.464,106.278,2585.866,14.1,6.523,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Japan,1989,JPN,123270648.0,3520997621760.0,,,,,,,,,,0.159,1.392,7107.646,876.164,948.048,116.866,-9.261,-6.768,537.987,66.318,14.613,17.4,,799.769,15.883,3.438,167.377,40848.023,1.43,3.103,125.896,4041.926,498.251,33932.703,4182.906,62.299,83.071,3.872,17.17,460.56,1213.493,149.588,3736.166,-4.054,-0.969,186.013,22.93,18.704,9.147,,1.606,4.288,271.277,744.224,91.741,2200.663,11.471,5.387,5.15,41.481,852.456,2389.881,294.602,6915.32,36.836,16.929,,,6.853,33.815,527.251,1507.368,185.814,4277.178,23.233,10.471,3.919,107.334,2846.183,1880.385,231.796,23088.891,-8.385,-0.653,57.862,7.133,28.983,56.524,53.928,17.047,,6.633,3.378,138.289,,437.479,2.131,,1.071,6487.911,5035.362,2.362,7.665,325.205,882.513,108.788,2638.142,13.602,6.458,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Japan,1990,JPN,123686320.0,3699821510656.0,,,,,,,,,,3.598,31.526,7338.643,907.69,964.411,119.284,-18.94,-12.561,434.626,53.757,13.532,17.393,,881.5,16.891,3.64,183.288,42192.621,1.411,4.569,191.105,4687.281,579.753,35363.746,4374.012,65.769,83.815,9.249,42.599,503.159,1398.136,172.93,4068.024,14.606,3.349,212.466,26.279,19.618,9.642,,-5.282,-14.33,256.948,702.543,86.895,2077.413,9.858,4.924,-0.609,-7.818,844.638,2367.339,292.807,6828.871,33.217,16.185,,,4.713,24.848,552.099,1573.103,194.571,4463.702,22.073,10.579,4.11,116.981,2963.163,2324.735,287.538,23957.082,0.0,0.0,57.668,7.133,32.619,56.78,35.588,11.34,,-33.477,-18.34,91.685,,287.732,1.286,,0.682,7126.9,5218.65,-9.699,-32.666,292.539,794.236,98.236,2365.169,11.144,5.606,,0.003,0.003,0.008,0.001,0.024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Japan,1991,JPN,124073992.0,3824698523648.0,,,,,,,,,,-0.794,-7.209,7257.61,900.481,1012.073,125.572,-2.542,-1.367,422.253,52.391,13.779,16.875,,911.303,17.078,2.253,117.593,43008.555,1.395,1.242,54.308,4717.852,585.363,35690.961,4428.32,64.234,82.986,5.735,28.856,532.015,1485.76,184.344,4287.881,5.0,1.314,222.392,27.593,20.229,9.97,,8.655,22.24,279.187,760.965,94.416,2250.166,10.361,5.232,7.498,63.286,907.923,2536.885,314.761,7317.596,34.54,17.014,,,7.258,40.072,592.171,1682.009,208.694,4772.724,22.901,11.097,1.102,32.661,2995.825,2220.019,275.447,24145.469,35.419,2.526,77.849,9.659,30.226,56.141,36.562,11.651,,2.74,0.974,93.902,,294.682,1.278,,0.685,7344.835,5336.243,7.972,23.213,315.752,854.876,106.068,2544.872,11.639,5.917,0.0,0.0,0.003,0.008,0.001,0.024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Japan,1992,JPN,124444696.0,3855720120320.0,,,,,,,,,,-1.691,-15.226,7113.639,885.255,1060.508,131.975,-5.59,-2.929,397.461,49.462,14.395,16.418,,916.787,17.003,1.044,55.696,43327.996,1.398,1.668,73.859,4807.56,598.275,36178.148,4502.179,65.258,83.498,3.965,21.094,553.108,1479.847,184.159,4444.612,-0.933,-0.258,219.66,27.335,20.087,10.258,,-15.22,-42.492,236.695,643.225,80.046,1902.011,8.731,4.39,-1.849,-18.163,889.76,2482.562,308.942,7149.846,33.698,16.502,,,3.997,23.669,615.84,1744.029,217.035,4948.708,23.673,11.422,2.27,67.991,3063.816,2267.204,282.141,24619.9,13.387,1.293,88.008,10.952,30.775,56.822,37.194,11.85,,1.71,0.631,95.224,,298.878,1.293,,0.69,7367.023,5391.939,-13.351,-41.832,273.92,738.534,91.907,2201.138,10.025,5.08,950.0,0.028,0.031,0.084,0.01,0.249,0.001,0.001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Japan,1993,JPN,124779576.0,3861077295104.0,,,,,,,,,,1.983,17.551,7235.202,902.805,1123.824,140.23,-5.0,-2.473,376.575,46.989,15.142,16.495,,926.103,16.921,1.507,81.23,43862.707,1.418,-0.932,-41.978,4498.735,561.35,35744.641,4460.201,60.614,81.492,0.693,3.83,556.939,1461.168,182.324,4463.38,3.233,0.884,226.152,28.219,19.687,10.176,,15.658,37.063,273.758,741.948,92.58,2193.933,9.997,5.002,13.893,123.208,1012.969,2819.875,351.863,8118.064,37.994,18.508,,,14.129,87.012,702.852,1985.1,247.7,5632.75,26.746,12.842,-2.068,-63.359,3000.457,1913.743,238.796,24046.061,-13.033,-1.427,76.332,9.525,25.785,54.821,36.289,11.559,,-2.454,-0.905,92.638,,290.825,1.248,,0.663,7421.912,5473.17,13.336,36.196,310.116,834.775,104.163,2485.314,11.247,5.666,114.286,0.035,0.067,0.18,0.023,0.533,0.002,0.001,,0.003,0.003,0.008,0.001,0.023,0.0,0.0,Baixo PIB,Baixa
Japan,1994,JPN,125119264.0,3898677133312.0,,,,,,,,,,4.71,42.52,7555.397,945.326,1253.581,156.847,-4.017,-1.887,360.468,45.101,15.932,16.649,,984.493,17.339,3.742,204.812,45380.562,1.456,5.658,252.37,5091.81,637.083,37664.629,4712.571,64.712,82.997,6.944,38.676,595.615,1591.438,199.12,4760.375,-0.892,-0.252,223.526,27.967,20.226,10.49,,-30.372,-83.145,190.613,515.204,64.462,1523.454,6.548,3.357,-4.448,-47.557,965.411,2687.136,336.212,7715.93,34.151,17.003,,,4.258,29.93,732.783,2064.015,258.248,5856.672,26.232,12.906,5.705,171.173,3171.631,2246.791,281.117,25348.859,-8.185,-0.78,69.894,8.745,28.554,55.858,41.927,13.473,,16.551,5.638,107.678,,335.095,1.368,,0.738,7868.437,5677.982,-25.151,-77.488,232.629,623.121,77.964,1859.257,7.919,4.097,28.889,0.019,0.086,0.232,0.029,0.685,0.003,0.002,0.0,0.0,0.003,0.008,0.001,0.023,0.0,0.0,Baixo PIB,Baixa
Japan,1995,JPN,125433968.0,4003033513984.0,,,,,,,,,,3.653,34.53,7811.724,979.856,1344.14,168.601,-9.668,-4.36,324.8,40.741,16.679,16.418,,1010.88,16.938,5.111,290.19,47580.195,1.491,3.478,163.913,4930.404,618.44,38876.898,4876.483,61.178,81.708,1.773,10.561,606.176,1603.749,201.165,4832.629,1.584,0.443,226.496,28.41,19.9,10.157,,22.232,42.377,232.99,628.163,78.793,1857.472,7.794,3.904,13.029,126.278,1091.69,3029.617,380.017,8703.302,37.593,18.292,,,11.09,81.267,814.05,2287.166,286.888,6489.866,28.38,13.64,3.746,118.821,3290.452,1982.515,248.675,26232.543,1.693,0.148,70.899,8.893,24.6,55.133,44.53,14.295,,6.106,2.603,113.966,,355.009,1.414,,0.746,8059.061,5968.173,19.45,45.011,277.64,742.451,93.129,2213.435,9.213,4.652,36.207,0.031,0.117,0.315,0.04,0.931,0.004,0.002,0.0,0.0,0.003,0.008,0.001,0.023,0.0,0.0,Baixo PIB,Baixa
Japan,1996,JPN,125726224.0,4124648144896.0,,,,,,,,,,2.626,25.727,7998.192,1005.582,1419.309,178.444,3.514,1.432,335.434,42.173,17.327,16.53,,1029.857,16.929,1.932,115.297,48386.641,1.475,1.844,89.916,4999.901,628.619,39501.699,4966.399,61.039,81.638,6.697,40.596,646.772,1693.491,212.916,5144.292,-2.313,-0.657,220.742,27.753,20.674,10.632,,-2.056,-4.79,228.2,613.818,77.173,1815.053,7.494,3.751,2.358,25.381,1117.07,3093.852,388.978,8884.943,37.77,18.362,,,3.351,27.277,841.326,2358.308,296.501,6691.734,28.791,13.83,0.717,23.593,3314.044,1887.102,237.258,26359.215,3.413,0.303,73.148,9.197,23.038,54.476,47.377,15.248,,6.663,2.847,121.277,,376.83,1.481,,0.779,8191.267,6083.47,-0.7,-1.896,275.744,735.543,92.477,2193.21,8.98,4.533,37.975,0.044,0.161,0.433,0.054,1.282,0.005,0.003,100.0,0.003,0.006,0.015,0.002,0.045,0.0,0.0,Baixo PIB,Baixa
Japan,1997,JPN,126027984.0,4166540853248.0,,,,,,,,,,2.721,27.364,8196.164,1032.946,1492.804,188.135,-34.105,-14.383,220.505,27.79,17.835,16.659,,1054.864,17.012,1.925,117.104,49199.973,1.488,0.319,15.856,4893.795,616.755,39532.934,4982.256,58.468,80.352,3.8,24.576,671.348,1743.084,219.677,5326.974,4.639,1.287,230.429,29.041,20.825,10.827,,12.008,27.402,255.602,685.879,86.44,2028.138,8.194,4.122,9.037,101.247,1218.317,3365.378,424.132,9667.037,40.207,19.648,,,8.316,69.961,911.288,2548.299,321.157,7230.835,30.445,14.697,-1.089,-36.083,3277.962,1657.908,208.943,26009.795,-9.868,-0.908,65.772,8.289,19.808,52.865,51.14,16.438,,7.804,3.762,130.428,,405.782,1.558,,0.825,8370.077,6200.573,11.352,31.286,307.03,817.08,102.975,2436.202,9.762,4.952,76.702,0.124,0.285,0.764,0.096,2.26,0.009,0.005,-50.0,-0.003,0.003,0.008,0.001,0.023,0.0,0.0,Baixo PIB,Baixa
Japan,1998,JPN,126308392.0,4117006909440.0,,,,,,,,,,-4.669,-48.227,7796.151,984.719,1521.928,192.232,-14.286,-3.97,188.585,23.82,18.141,16.205,,1059.663,17.438,-1.996,-123.773,48110.82,1.476,-2.903,-144.635,4866.947,614.736,38300.074,4837.621,58.012,79.608,3.022,20.291,691.639,1821.728,230.1,5475.795,-0.778,-0.226,228.129,28.815,21.714,11.382,,3.053,7.803,263.406,705.25,89.079,2085.417,8.406,4.335,1.708,20.862,1239.179,3415.258,431.376,9810.745,40.709,20.392,,,1.5,13.668,924.956,2580.777,325.974,7322.994,30.762,15.221,-3.56,-116.699,3161.263,1523.29,192.404,25028.129,-1.245,-0.103,64.809,8.186,18.157,52.022,50.374,16.173,,-1.612,-0.766,128.041,,398.815,1.526,,0.829,8389.49,6076.8,2.357,7.194,314.224,834.481,105.402,2487.751,9.947,5.171,48.746,0.139,0.424,1.134,0.143,3.354,0.014,0.007,636.842,0.018,0.021,0.056,0.007,0.166,0.001,0.0,Baixo PIB,Baixa
Japan,1999,JPN,126555064.0,4104026587136.0,,,,,,,,,,5.205,51.258,8185.979,1035.977,1672.102,211.613,6.831,1.627,201.073,25.447,19.609,16.773,,1079.142,17.472,1.637,99.504,48803.297,1.505,2.865,138.585,5132.453,649.538,39320.48,4976.206,60.19,80.569,5.029,34.78,726.419,1933.442,244.687,5739.941,0.351,0.101,228.483,28.916,22.674,11.761,,-5.935,-15.634,247.772,662.099,83.792,1957.82,7.765,4.012,-3.154,-39.082,1200.098,3301.078,417.768,9482.812,38.713,19.431,,,-2.681,-24.797,900.159,2506.695,317.235,7112.784,29.397,14.574,1.662,52.548,3213.81,1526.909,193.238,25394.561,-8.35,-0.683,59.282,7.502,17.907,52.035,51.415,16.487,,1.943,1.041,130.274,,406.265,1.528,,0.832,8527.055,6176.304,-4.619,-14.285,299.939,794.383,100.533,2370.029,9.316,4.856,52.203,0.221,0.645,1.723,0.218,5.094,0.02,0.01,414.286,0.087,0.108,0.287,0.036,0.85,0.003,0.002,Baixo PIB,Baixa
Japan,2000,JPN,126803864.0,4215551819776.0,,,,,110.17,13.97,1.413,,396.651,7.203,74.626,8758.434,1110.603,1598.926,202.75,-25.814,-6.569,148.876,18.878,20.513,17.791,988.4,988.4,15.833,1.071,66.172,49229.383,1.481,1.194,59.405,4560.508,578.29,39711.812,5035.611,58.508,80.667,4.162,30.232,756.65,1734.884,219.99,5967.091,7.844,2.268,245.921,31.184,22.257,12.121,392.05,0.807,1.999,249.771,681.209,86.38,1969.742,8.739,4.001,0.571,6.767,1206.865,3234.208,410.11,9517.571,41.492,19.333,0.0,0.0,0.595,5.353,905.512,2412.781,305.95,7141.046,30.954,14.506,-1.414,-45.453,3168.357,1226.698,155.55,24986.285,8.625,0.647,64.269,8.15,15.738,50.755,50.242,17.32,3.35,-2.279,-1.173,136.589,26.419,396.218,1.752,0.339,0.805,7794.715,6242.476,0.496,1.413,301.353,821.426,104.16,2376.526,10.538,4.827,57.808,0.373,1.017,2.76,0.35,8.023,0.035,0.016,199.75,0.215,0.322,0.867,0.11,2.542,0.011,0.005,Baixo PIB,Baixa
Japan,2001,JPN,127065736.0,4230083772416.0,,,,,109.313,13.89,1.432,,396.384,2.391,26.551,8949.342,1137.155,1699.435,215.94,2.236,0.422,151.892,19.3,22.258,18.391,970.17,970.17,15.69,-0.947,-59.104,48662.785,1.462,-0.943,-47.495,4446.124,564.95,39256.191,4988.117,58.232,80.67,2.727,20.634,777.284,1716.907,218.16,6117.179,-0.474,-0.148,244.252,31.036,22.487,12.571,384.56,-3.47,-10.233,239.538,655.724,83.32,1885.153,8.588,3.874,-0.309,-11.609,1195.256,3189.058,405.22,9406.594,41.768,19.33,0.0,0.0,0.444,-1.887,903.625,2391.361,303.86,7111.479,31.32,14.614,-2.988,-94.679,3073.678,1029.782,130.85,24189.67,0.252,0.021,64.298,8.17,13.487,49.709,49.884,17.32,3.43,-0.511,-0.358,136.307,26.994,392.581,1.785,0.354,0.807,7635.182,6183.373,-2.687,-9.722,291.63,797.697,101.36,2295.115,10.448,4.716,45.247,0.451,1.468,3.699,0.47,11.554,0.048,0.024,131.193,0.418,0.74,1.967,0.25,5.826,0.026,0.012,Baixo PIB,Baixa
Japan,2002,JPN,127301744.0,4232499429376.0,,,0.0,0.0,118.616,15.1,1.531,0.0,419.458,6.222,70.753,9488.543,1207.908,1821.185,231.84,-57.205,-11.041,64.882,8.26,23.5,19.506,986.56,986.56,15.932,0.147,9.068,48643.801,1.463,0.66,32.909,4753.43,605.12,39441.922,5021.025,61.336,81.083,-2.164,-16.824,760.46,1740.825,221.61,5973.684,10.691,3.318,269.864,34.354,22.463,12.28,413.82,-1.149,-4.28,235.258,640.604,81.55,1848.035,8.266,3.799,-1.421,-23.841,1171.415,2996.345,381.44,9201.875,38.664,18.917,0.0,0.0,-1.959,-23.419,880.207,2202.169,280.34,6914.334,28.416,14.214,-0.684,-21.021,3052.657,1191.421,151.67,23979.693,-1.211,-0.099,63.401,8.071,15.374,49.297,52.717,18.47,3.37,5.681,2.833,145.088,26.473,414.11,1.872,0.342,0.851,7749.776,6192.44,0.335,-0.422,291.208,794.176,101.1,2287.541,10.248,4.703,38.996,0.559,2.027,5.263,0.67,15.927,0.068,0.033,63.889,0.465,1.205,3.221,0.41,9.469,0.042,0.019,Baixo PIB,Baixa
Japan,2003,JPN,127502352.0,4294503825408.0,,0.0,0.0,0.0,120.076,15.31,1.569,0.0,444.162,2.761,33.351,9735.188,1241.259,1934.631,246.67,-2.302,-0.19,63.288,8.069,25.275,20.117,975.95,975.95,15.817,-0.359,-22.229,48392.922,1.437,3.583,179.894,4970.575,633.76,40790.773,5200.919,64.938,84.291,9.8,74.522,834.982,1809.065,230.66,6548.759,3.134,1.077,277.883,35.431,23.634,13.532,433.48,14.73,32.922,268.18,734.575,93.66,2103.336,9.597,4.346,-17.121,-202.123,969.292,2683.794,342.19,7602.152,35.062,15.709,0.0,0.0,-26.787,-239.913,640.294,1788.281,228.01,5021.821,23.363,10.377,2.359,72.021,3124.677,1226.879,156.43,24506.822,2.265,0.183,64.735,8.254,16.028,50.641,55.638,18.79,3.48,5.532,2.921,147.37,27.294,436.372,1.925,0.357,0.902,7654.369,6170.211,13.672,37.79,328.998,895.513,114.18,2580.331,11.699,5.332,37.335,0.739,2.767,7.059,0.9,21.698,0.092,0.045,101.453,1.207,2.413,6.51,0.83,18.924,0.085,0.039,Baixo PIB,Baixa
Japan,2004,JPN,127671288.0,4386537340928.0,,0.0,0.0,0.0,123.364,15.75,1.568,0.0,426.328,2.646,32.843,9979.555,1274.103,1989.484,254.0,0.044,0.004,63.233,8.073,25.282,20.413,1004.65,1004.65,16.096,1.156,71.298,48887.336,1.423,-1.501,-78.05,4868.753,621.6,40125.465,5122.87,61.872,82.077,-3.466,-28.942,806.041,1736.726,221.73,6313.405,3.809,1.349,288.085,36.78,22.07,12.914,428.31,-0.871,-4.028,264.152,729.373,93.12,2069.004,9.269,4.232,16.389,149.347,1118.64,3000.283,383.05,8761.872,38.128,17.923,0.0,0.0,24.247,150.188,790.482,2101.647,268.32,6191.538,26.708,12.665,-2.623,-81.951,3042.727,1142.543,145.87,23832.506,7.947,0.656,69.787,8.91,14.519,48.75,56.192,19.12,3.37,0.99,0.553,149.76,26.396,440.127,1.903,0.335,0.9,7869.037,6241.509,0.265,-0.84,328.158,898.636,114.73,2570.335,11.42,5.258,33.3,0.898,3.664,9.321,1.19,28.702,0.118,0.059,73.077,1.737,4.15,10.182,1.3,32.502,0.129,0.066,Baixo PIB,Baixa
Japan,2005,JPN,127798376.0,4456733736960.0,,0.0,0.0,0.0,143.899,18.39,1.812,0.0,434.483,4.765,60.712,10444.688,1334.814,2091.498,267.29,-16.805,-1.357,52.554,6.716,26.33,21.313,1015.16,1015.16,16.209,0.345,21.527,49007.164,1.405,0.682,34.96,4961.644,634.09,40359.117,5157.83,62.462,82.354,2.635,21.239,827.28,1658.315,211.93,6473.319,7.367,2.709,308.999,39.49,20.877,13.209,441.07,-15.388,-42.062,222.091,592.418,75.71,1737.821,7.458,3.546,-0.621,-13.433,1105.207,2981.806,381.07,8648.049,37.538,17.646,0.0,0.0,2.509,14.705,805.187,2194.864,280.5,6300.447,27.631,12.856,-1.544,-46.991,2995.735,1211.831,154.87,23441.107,9.044,0.806,76.023,9.716,15.256,47.832,67.792,21.62,3.23,20.121,11.601,169.173,25.274,530.462,2.13,0.318,1.082,7943.45,6263.036,-8.578,-28.138,300.02,786.943,100.57,2347.601,9.907,4.79,28.19,1.003,4.668,11.659,1.49,36.523,0.147,0.075,32.639,1.32,5.469,13.693,1.75,42.795,0.172,0.087,Baixo PIB,Baixa
Japan,2006,JPN,127902168.0,4517298438144.0,,0.048,0.375,0.048,143.704,18.38,1.78,0.001,418.547,-1.699,-22.672,10258.948,1312.142,2052.819,262.56,22.118,1.486,64.126,8.202,25.432,20.999,1032.38,1032.38,16.522,-0.229,-14.332,48855.34,1.383,-1.391,-71.765,4916.023,628.77,39765.277,5086.065,60.905,81.394,7.038,58.224,885.503,1846.411,236.16,6923.287,10.242,4.045,340.371,43.534,22.875,14.171,432.1,14.499,30.601,252.692,677.471,86.65,1975.665,8.393,4.044,5.805,57.432,1162.639,3155.615,403.61,9090.064,39.095,18.606,0.0,0.0,3.84,25.66,830.847,2279.398,291.54,6495.956,28.24,13.296,-3.582,-107.316,2888.42,1016.793,130.05,22583.039,0.993,0.096,76.715,9.812,12.597,46.224,67.299,21.46,3.08,-0.729,-0.493,167.784,24.081,526.176,2.079,0.298,1.077,8071.638,6248.704,11.408,31.773,331.792,876.217,112.07,2594.109,10.855,5.31,22.425,1.011,5.678,13.995,1.79,44.396,0.173,0.091,11.78,0.606,6.075,16.966,2.17,47.497,0.21,0.097,Baixo PIB,Baixa
Japan,2007,JPN,128006424.0,4589238091776.0,104.442,0.05,0.765,0.098,155.148,19.86,1.85,0.002,449.134,4.974,65.262,10760.426,1377.404,2187.468,280.01,4.667,0.383,67.063,8.585,26.084,22.282,1073.51,1073.51,17.366,-1.071,-66.898,48292.938,1.347,0.869,44.214,5510.427,705.37,40078.293,5130.279,65.707,82.99,7.724,68.397,953.901,2046.382,261.95,7451.974,6.247,2.72,361.34,46.254,24.401,15.431,482.15,-16.099,-42.007,210.685,572.393,73.27,1645.896,6.825,3.408,-9.058,-111.111,1051.527,2875.95,368.14,8214.646,34.293,17.01,0.0,0.0,-8.308,-73.792,757.055,2088.489,267.34,5914.193,24.903,12.246,-3.097,-89.445,2798.975,1276.577,163.41,21865.895,3.708,0.364,79.495,10.176,15.222,45.278,69.403,22.9,3.04,3.112,2.104,178.897,23.749,542.184,2.133,0.283,1.123,8386.376,6181.806,-11.051,-37.319,294.473,787.461,100.8,2300.453,9.39,4.764,15.877,0.86,6.539,15.78,2.02,51.082,0.188,0.106,28.337,1.673,7.748,20.39,2.61,60.526,0.243,0.125,Baixo PIB,Baixa
